OrderID,OrderDate,CustomerName,Country,Category,Sub-Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,Profit
ORD103854,2024-03-16,Jennifer York,Germany,Home,Decor,Decor Computer,10,500.38,0.21,9.87,817.13
ORD103855,2024-08-04,Heather Armstrong,USA,Home,Decor,Decor Deep,3,597.9,0.11,23.82,164.43
ORD103856,2025-03-26,Katherine Conrad,France,Clothing,Shirts,Shirts Market,9,61.34,0.06,18.23,100.86
ORD103857,2025-02-14,Kyle Keith,Australia,Electronics,Phones,Phones Gun,9,14.59,0.09,16.29,7.99
ORD103858,2024-06-26,Sydney Allison,Australia,Clothing,Shirts,Shirts Value,9,98.22,0.17,14.18,174.65
ORD103859,2023-12-03,Shannon Banks,France,Home,Kitchen,Kitchen Center,7,657.31,0.12,11.41,835.46
ORD103860,2025-06-19,Jonathan Mccoy,Australia,Electronics,Accessories,Accessories Occur,2,217.29,0.16,18.58,53.96
ORD103861,2024-12-15,Preston Gates,UK,Clothing,Shirts,Shirts Word,2,294.53,0.18,28.2,66.14
ORD103862,2023-07-24,Brian Davis,Canada,Clothing,Jackets,Jackets Effect,10,630.68,0.28,42.64,240.2
ORD103863,2025-03-03,Dawn Williamson,USA,Home,Furniture,Furniture Quite,3,486.27,0.11,17.3,192.69
ORD103864,2024-04-16,Dillon Sherman,Australia,Electronics,Accessories,Accessories Alone,5,395.9,0.07,29.13,266.63
ORD103865,2024-11-15,Thomas Webb,Canada,Clothing,Shoes,Shoes Offer,6,29.33,0.2,34.69,15.26
ORD103866,2024-01-13,Amanda Richardson,France,Home,Furniture,Furniture Space,5,223.18,0.05,20.76,179.25
ORD103867,2025-06-26,Jesse Hunter,India,Electronics,Phones,Phones Use,9,713.19,0.26,18.95,1396.99
ORD103868,2024-10-29,Jared Hill,India,Clothing,Jackets,Jackets Area,10,848.77,0.1,17.91,1127.01
ORD103869,2025-03-04,Amy Bryant,Australia,Electronics,Accessories,Accessories Region,10,502.83,0.1,27.76,818.17
ORD103870,2024-10-28,Erik Stewart,Canada,Clothing,Shoes,Shoes Despite,8,742.42,0.28,34.46,754.62
ORD103871,2025-06-16,Michael Barrett III,France,Clothing,Shirts,Shirts Fall,2,769.79,0.29,22.72,181.69
ORD103872,2024-04-27,Kyle Smith,Canada,Home,Decor,Decor Head,8,158.17,0.24,36.09,103.14
ORD103873,2023-07-17,Jeffery Chandler,Germany,Home,Kitchen,Kitchen Finally,1,313.54,0.12,14.97,44.79
ORD103874,2025-06-11,Daniel Rodriguez,Germany,Clothing,Jackets,Jackets Factor,8,406.47,0.29,36.25,631.52
ORD103875,2025-05-29,Betty Tucker,Australia,Clothing,Shoes,Shoes Budget,4,965.95,0.13,37.26,942.3
ORD103876,2024-01-26,Jasmine Adams,Australia,Electronics,Accessories,Accessories Measure,10,436.56,0.23,12.8,964.29
ORD103877,2024-08-26,Lori Carroll,India,Clothing,Shoes,Shoes Especially,10,408.67,0.24,11.84,420.33
ORD103878,2024-06-30,Joshua Hall,India,Electronics,Laptops,Laptops Design,8,580.55,0.25,24.02,570.44
ORD103879,2023-11-30,Bradley Conley,USA,Home,Kitchen,Kitchen Leg,8,865.9,0.16,15.86,1578.76
ORD103880,2024-11-11,Laurie Gill,USA,Clothing,Jackets,Jackets Walk,9,118.66,0.22,33.97,123.33
ORD103881,2023-07-24,Dr. Brian Lopez,Canada,Home,Decor,Decor Present,7,839.14,0.29,35.91,974.75
ORD103882,2023-10-21,Clarence House,UK,Clothing,Shirts,Shirts Will,10,373.1,0.01,25.28,700.76
ORD103883,2025-04-22,Kathleen Robinson,India,Electronics,Phones,Phones List,6,156.39,0.12,12.76,84.92
ORD103884,2025-01-28,Jennifer Bennett,UK,Home,Decor,Decor Student,10,790.85,0.07,28.57,1783.75
ORD103885,2024-01-11,Kelsey Walker DDS,Canada,Electronics,Laptops,Laptops Eat,3,71.66,0.25,19.04,24.95
ORD103886,2023-12-17,George Clements,Australia,Home,Kitchen,Kitchen Example,7,736.33,0.11,42.11,529.42
ORD103887,2024-10-18,John Lopez,France,Electronics,Laptops,Laptops Word,5,118.58,0.21,26.74,139.41
ORD103888,2023-12-28,Angela Aguilar,Australia,Home,Furniture,Furniture Official,9,488.69,0.19,25.95,534.03
ORD103889,2024-06-21,Mike Davis,Australia,Electronics,Phones,Phones Throw,3,841.45,0.02,42.27,262.47
ORD103890,2025-05-05,Gerald Lee,France,Electronics,Phones,Phones Join,7,297.7,0.15,32.93,190.73
ORD103891,2025-01-25,Carrie Davis,Canada,Electronics,Phones,Phones Scientist,3,793.93,0.03,29.57,253.22
ORD103892,2023-10-13,Russell Hess,UK,Electronics,Phones,Phones Through,9,336.0,0.06,41.9,181.2
ORD103893,2023-10-17,Danielle Thompson PhD,Canada,Clothing,Shoes,Shoes Far,6,917.86,0.02,19.35,945.64
ORD103894,2023-12-01,Janet Richardson,Germany,Home,Decor,Decor Assume,10,697.84,0.24,9.52,1349.52
ORD103895,2025-06-01,Billy Jones,Germany,Clothing,Shoes,Shoes Others,6,338.19,0.08,23.67,508.93
ORD103896,2025-03-23,Justin Hernandez,USA,Home,Furniture,Furniture Now,2,12.65,0.03,42.45,4.33
ORD103897,2024-10-13,Michelle Lee,Australia,Electronics,Laptops,Laptops Since,2,948.81,0.07,41.82,173.75
ORD103898,2025-06-03,Andrew Gardner,Canada,Electronics,Laptops,Laptops Begin,7,33.48,0.07,5.78,14.52
ORD103899,2024-10-15,Mrs. Kaylee Mckinney,India,Home,Kitchen,Kitchen Across,7,311.52,0.27,33.71,453.07
ORD103900,2024-09-13,Jeffrey Lowery,UK,Home,Kitchen,Kitchen Left,4,31.81,0.15,21.62,7.2
ORD103901,2024-07-16,Justin Yoder,Australia,Clothing,Shirts,Shirts Often,2,397.1,0.23,46.99,181.54
ORD103902,2023-09-05,Laura Hughes,France,Electronics,Phones,Phones Scientist,9,605.01,0.22,15.73,874.61
ORD103903,2023-07-13,Michael Benton Jr.,USA,Electronics,Accessories,Accessories National,2,925.96,0.27,9.11,327.8
ORD103904,2023-07-01,Robin Sosa,Germany,Electronics,Phones,Phones Must,1,300.62,0.19,11.03,31.12
ORD103905,2023-07-08,Sally Herrera,India,Clothing,Shoes,Shoes Summer,6,714.64,0.11,39.58,799.03
ORD103906,2024-02-20,Lindsey Martinez,Germany,Clothing,Shoes,Shoes Play,8,653.46,0.04,37.54,1097.73
ORD103907,2025-06-08,Nicholas Morris,France,Clothing,Jackets,Jackets Become,10,148.2,0.27,24.65,252.33
ORD103908,2023-11-02,Melissa Jones,India,Home,Furniture,Furniture American,9,431.43,0.27,24.64,596.01
ORD103909,2023-12-09,Tamara Hopkins,USA,Home,Kitchen,Kitchen Our,3,762.42,0.08,42.66,548.28
ORD103910,2023-09-26,Kathleen Stephenson,France,Home,Decor,Decor Three,7,163.62,0.23,42.11,87.19
ORD103911,2024-09-19,Richard Kirby,Canada,Clothing,Jackets,Jackets Long,10,362.47,0.15,19.92,281.27
ORD103912,2025-06-12,Kenneth Dillon,India,Clothing,Shirts,Shirts Training,7,749.38,0.15,24.21,615.42
ORD103913,2023-09-17,Erin Carter,France,Home,Kitchen,Kitchen Whom,4,433.13,0.16,8.65,414.05
ORD103914,2025-06-09,Scott Davidson,UK,Home,Kitchen,Kitchen Police,10,750.79,0.11,17.07,1733.41
ORD103915,2023-12-25,Richard Wells,Germany,Electronics,Accessories,Accessories As,1,401.21,0.25,42.31,67.74
ORD103916,2023-07-25,Michael Hanna,UK,Home,Kitchen,Kitchen Draw,3,42.65,0.24,34.03,20.85
ORD103917,2025-05-07,Denise Webster,India,Home,Kitchen,Kitchen While,3,844.61,0.27,20.23,96.98
ORD103918,2024-06-17,Brandon Jones,USA,Home,Kitchen,Kitchen Policy,1,462.64,0.02,40.22,29.24
ORD103919,2023-11-07,Antonio Brown,USA,Electronics,Laptops,Laptops Activity,10,324.7,0.06,45.56,584.44
ORD103920,2025-02-11,Jeffery Carpenter,UK,Clothing,Shoes,Shoes Law,8,563.7,0.09,22.31,1203.88
ORD103921,2023-10-24,Robert Henry,France,Home,Furniture,Furniture Population,4,351.37,0.14,23.33,292.25
ORD103922,2023-08-02,Nathan Baker,USA,Electronics,Phones,Phones East,6,864.87,0.29,7.21,527.16
ORD103923,2024-08-25,Gregory Gomez,Canada,Home,Furniture,Furniture Report,9,695.55,0.11,31.94,1378.23
ORD103924,2024-12-27,Brian Payne,France,Home,Decor,Decor Realize,8,647.84,0.27,39.21,466.86
ORD103925,2025-04-01,Joanne Weber,Australia,Electronics,Accessories,Accessories Produce,8,581.01,0.11,22.62,642.81
ORD103926,2023-08-25,Amber Porter,Canada,Electronics,Accessories,Accessories Enjoy,8,78.55,0.05,48.62,162.48
ORD103927,2024-12-01,Roger Taylor,Australia,Home,Kitchen,Kitchen Owner,10,776.41,0.27,39.83,585.43
ORD103928,2024-04-17,Matthew Hensley,India,Home,Decor,Decor Sell,4,608.75,0.25,49.69,510.42
ORD103929,2024-05-30,Stephen Allen,UK,Home,Kitchen,Kitchen Attack,5,17.4,0.04,35.83,8.66
ORD103930,2025-06-06,Ryan Jones,Germany,Clothing,Jackets,Jackets Help,7,473.96,0.04,44.5,798.2
ORD103931,2024-03-07,William Cox,USA,Home,Decor,Decor Develop,6,813.88,0.21,14.28,990.51
ORD103932,2024-09-07,Robyn Olson,Germany,Electronics,Phones,Phones Ability,2,917.05,0.13,19.82,384.04
ORD103933,2023-07-20,Angela Walker,India,Electronics,Accessories,Accessories Often,8,838.39,0.2,9.1,1422.14
ORD103934,2024-09-09,Joshua Berry,India,Clothing,Shoes,Shoes Morning,3,601.97,0.29,28.28,222.08
ORD103935,2024-04-18,Christopher Rodriguez,Germany,Home,Kitchen,Kitchen Kitchen,3,217.77,0.11,40.94,79.99
ORD103936,2024-03-11,Ryan Stewart,Australia,Home,Kitchen,Kitchen Catch,5,484.73,0.06,29.15,140.12
ORD103937,2025-05-23,Christy West,France,Electronics,Phones,Phones Sell,8,794.4,0.07,18.68,997.14
ORD103938,2023-07-09,Joshua Allen,Germany,Electronics,Accessories,Accessories Next,8,822.8,0.29,48.63,1242.16
ORD103939,2023-12-30,David Newman,Canada,Clothing,Shoes,Shoes Final,2,546.16,0.24,18.16,88.03
ORD103940,2024-07-17,Erin Morgan,France,Clothing,Shoes,Shoes Grow,9,270.1,0.09,11.03,531.84
ORD103941,2023-08-29,Joshua Chaney,Canada,Clothing,Jackets,Jackets Effort,2,897.54,0.24,38.85,205.55
ORD103942,2025-03-04,Frances Chavez,India,Clothing,Shoes,Shoes Guess,9,77.63,0.13,36.4,45.95
ORD103943,2025-01-17,Sergio Sims,France,Electronics,Accessories,Accessories Address,4,283.39,0.0,16.21,183.57
ORD103944,2024-10-09,Susan James,Australia,Electronics,Laptops,Laptops Adult,2,952.9,0.11,12.8,146.07
ORD103945,2024-11-24,Matthew Glover,Germany,Electronics,Laptops,Laptops School,7,331.76,0.19,37.96,361.53
ORD103946,2024-10-10,Bryan Newton,USA,Clothing,Shirts,Shirts Very,5,211.34,0.18,44.0,65.5
ORD103947,2024-08-01,Matthew Gregory,USA,Home,Decor,Decor Moment,1,600.51,0.01,35.38,134.73
ORD103948,2024-09-07,Alison Green,India,Clothing,Shoes,Shoes Recent,7,243.76,0.26,41.03,206.16
ORD103949,2024-10-17,Julie Beltran,France,Clothing,Jackets,Jackets Manage,6,57.33,0.18,40.11,33.75
ORD103950,2024-06-15,Timothy Nunez,USA,Home,Kitchen,Kitchen Him,6,622.08,0.11,47.8,852.64
ORD103951,2024-01-07,Kristin White MD,USA,Clothing,Shoes,Shoes Choose,6,340.23,0.29,22.02,309.43
ORD103952,2024-07-27,Jeffrey Ryan,Germany,Clothing,Shoes,Shoes My,3,124.21,0.28,15.54,80.4
ORD103953,2023-10-28,Amanda Johnson,Canada,Electronics,Phones,Phones Fight,4,21.84,0.23,14.04,6.91
ORD103954,2024-01-03,Daniel Wiggins,UK,Clothing,Shoes,Shoes Beyond,2,543.03,0.14,36.54,274.22
ORD103955,2024-05-03,Barbara Castillo,Germany,Electronics,Accessories,Accessories Recently,4,833.97,0.04,7.66,496.17
ORD103956,2023-08-28,Frederick Barnes MD,Australia,Electronics,Accessories,Accessories Majority,7,37.26,0.08,49.31,51.42
ORD103957,2024-08-18,Jacob Bailey,France,Home,Furniture,Furniture You,2,808.08,0.23,25.66,248.5
ORD103958,2024-02-18,Tina Parker,Canada,Clothing,Shoes,Shoes Yeah,10,718.07,0.19,15.72,291.98
ORD103959,2023-09-03,Steven Erickson,India,Clothing,Jackets,Jackets Him,10,443.51,0.26,13.35,522.28
ORD103960,2024-02-14,Tammy Harrison,USA,Electronics,Laptops,Laptops Center,5,238.94,0.0,34.51,306.21
ORD103961,2023-10-13,Sherri Henry,Canada,Electronics,Laptops,Laptops Election,8,33.99,0.17,22.4,33.59
ORD103962,2024-08-11,Heather Novak,Germany,Clothing,Shoes,Shoes Act,6,789.33,0.2,20.08,1044.26
ORD103963,2024-09-22,Lisa Lee,Australia,Clothing,Shoes,Shoes Rule,10,63.09,0.25,26.08,90.54
ORD103964,2023-07-14,Jamie Horton,UK,Clothing,Shoes,Shoes Team,7,789.78,0.06,10.1,396.02
ORD103965,2025-02-07,Brittney Luna,Canada,Electronics,Laptops,Laptops Medical,5,395.82,0.2,6.98,459.8
ORD103966,2023-12-29,Steven Miller,France,Electronics,Phones,Phones Rather,8,485.64,0.28,26.12,577.14
ORD103967,2024-07-22,Mary Parker,UK,Home,Kitchen,Kitchen Data,1,309.51,0.22,33.21,46.91
ORD103968,2025-03-21,Chloe Turner,USA,Clothing,Shirts,Shirts Food,7,900.59,0.23,36.54,790.49
ORD103969,2023-12-31,Timothy Vaughan,Germany,Clothing,Jackets,Jackets Yes,8,180.71,0.06,40.7,199.61
ORD103970,2023-07-27,Ashley Smith,Germany,Clothing,Shirts,Shirts Suggest,4,752.41,0.27,28.57,312.61
ORD103971,2024-12-30,Madison Baker,USA,Home,Furniture,Furniture Sing,5,672.38,0.17,6.51,301.87
ORD103972,2023-07-12,Shannon Briggs,UK,Home,Kitchen,Kitchen Sport,5,558.5,0.29,26.53,571.41
ORD103973,2025-04-14,Brittany Chang,USA,Clothing,Shirts,Shirts Even,6,748.76,0.08,46.71,237.02
ORD103974,2024-04-20,Michele Rodriguez,Canada,Home,Kitchen,Kitchen Direction,4,258.63,0.24,6.41,183.24
ORD103975,2024-07-19,Jack Bradley PhD,UK,Home,Kitchen,Kitchen Crime,3,15.66,0.1,45.58,5.31
ORD103976,2023-12-05,George Davis,USA,Home,Kitchen,Kitchen Maybe,2,453.22,0.06,7.16,146.48
ORD103977,2023-10-12,Holly Gibson DVM,Australia,Clothing,Shoes,Shoes Prevent,10,617.79,0.02,32.04,685.92
ORD103978,2025-03-01,Michael Watson,India,Clothing,Shirts,Shirts Outside,6,200.54,0.3,29.41,164.46
ORD103979,2024-02-15,Todd Kelley,Canada,Home,Kitchen,Kitchen Economic,3,392.65,0.08,9.14,265.49
ORD103980,2024-08-12,Elizabeth Reese,Canada,Electronics,Phones,Phones Main,4,171.33,0.24,5.39,94.05
ORD103981,2024-12-29,John Miller,Australia,Clothing,Shirts,Shirts Chance,7,466.99,0.12,29.62,544.86
ORD103982,2024-03-21,Ronald Russell,Canada,Home,Furniture,Furniture Young,7,451.62,0.18,28.09,736.03
ORD103983,2024-02-15,Justin Black,Australia,Home,Furniture,Furniture Class,5,568.12,0.15,48.58,673.52
ORD103984,2023-12-23,Christopher Sutton,USA,Electronics,Laptops,Laptops Anything,4,873.04,0.26,35.32,130.58
ORD103985,2023-08-13,Jonathan Russell,Germany,Electronics,Phones,Phones Conference,9,735.72,0.12,14.06,617.18
ORD103986,2025-06-25,Lauren Ponce,USA,Clothing,Shoes,Shoes Impact,5,773.13,0.24,18.19,738.43
ORD103987,2025-05-21,Jeffrey Clark,USA,Clothing,Jackets,Jackets Should,4,336.17,0.07,42.67,347.69
ORD103988,2023-12-01,Michael Medina,France,Electronics,Phones,Phones May,8,683.21,0.12,18.53,701.72
ORD103989,2024-08-05,Walter Martin,Australia,Clothing,Shoes,Shoes She,10,107.91,0.22,29.23,45.52
ORD103990,2023-09-15,Joel Wilson,Australia,Electronics,Laptops,Laptops Administration,9,839.11,0.04,44.71,496.58
ORD103991,2024-04-29,Jason Fuller,UK,Clothing,Shirts,Shirts Rock,3,495.41,0.26,19.2,178.05
ORD103992,2024-01-22,Laura Robinson,France,Electronics,Accessories,Accessories Sense,9,651.75,0.24,38.86,956.78
ORD103993,2024-01-09,John Flores,Germany,Electronics,Laptops,Laptops Chance,8,44.49,0.01,36.66,29.67
ORD103994,2025-02-06,Dr. Mark Davis DDS,France,Clothing,Shirts,Shirts Structure,3,336.8,0.29,37.17,63.74
ORD103995,2023-11-06,Donald Vance,India,Electronics,Phones,Phones Key,1,832.22,0.22,48.28,103.64
ORD103996,2025-06-22,Kylie Garrett,India,Electronics,Accessories,Accessories Significant,6,514.03,0.03,16.62,471.95
ORD103997,2025-02-04,Michael Cole,Australia,Electronics,Accessories,Accessories Low,9,820.72,0.05,15.82,2013.95
ORD103998,2025-04-05,Eric Luna,USA,Clothing,Shirts,Shirts Skill,4,545.88,0.05,45.01,526.39
ORD103999,2025-06-26,Karen Le,France,Clothing,Shirts,Shirts Especially,5,310.72,0.16,5.67,340.52
ORD104000,2025-04-27,Stephanie West,USA,Electronics,Accessories,Accessories Some,2,194.06,0.25,47.14,85.97
ORD104001,2023-08-06,Sarah Holt,Canada,Home,Kitchen,Kitchen Increase,8,548.09,0.26,31.44,682.83
ORD104002,2024-06-25,James Ruiz,UK,Home,Kitchen,Kitchen Tend,6,142.9,0.25,40.62,138.04
ORD104003,2024-09-05,Jessica Smith,India,Clothing,Shirts,Shirts Seven,4,967.44,0.3,26.73,515.26
ORD104004,2025-03-19,Carla Fisher,Australia,Electronics,Phones,Phones Pull,8,44.72,0.24,42.49,17.63
ORD104005,2024-02-21,Cheryl Cooper,Canada,Clothing,Shirts,Shirts Trade,4,773.63,0.17,18.3,601.41
ORD104006,2023-11-13,Jennifer Castaneda,USA,Electronics,Phones,Phones Someone,2,92.9,0.02,47.34,38.14
ORD104007,2025-05-11,Adam Zuniga,Canada,Home,Furniture,Furniture Wide,1,341.01,0.3,31.16,59.19
ORD104008,2024-06-09,Sarah Goodman,USA,Home,Decor,Decor Writer,7,528.92,0.17,17.53,796.0
ORD104009,2023-09-23,Thomas Bass,USA,Home,Kitchen,Kitchen Floor,9,405.37,0.15,40.08,702.05
ORD104010,2024-10-01,Wanda Olson,Australia,Home,Decor,Decor Claim,2,38.37,0.28,8.89,3.85
ORD104011,2025-01-28,Kimberly Wiggins,Australia,Clothing,Jackets,Jackets Free,9,945.52,0.02,44.59,2099.37
ORD104012,2024-05-03,April Graham,France,Home,Decor,Decor Many,6,622.15,0.22,46.96,562.76
ORD104013,2024-08-30,Christopher Graves,Germany,Clothing,Shoes,Shoes Material,4,639.22,0.2,12.02,294.41
ORD104014,2023-08-23,Amy Wright,France,Home,Kitchen,Kitchen Whatever,8,881.14,0.13,10.14,896.71
ORD104015,2024-01-28,Christopher Barron,Germany,Electronics,Phones,Phones Network,9,412.36,0.05,42.82,701.43
ORD104016,2025-03-29,Harry Moore,France,Clothing,Jackets,Jackets Example,5,766.71,0.28,25.46,745.11
ORD104017,2024-05-21,Stephanie Miller,Canada,Electronics,Phones,Phones Candidate,9,852.03,0.09,48.27,1443.86
ORD104018,2024-12-03,Sarah Cooper,Australia,Clothing,Shoes,Shoes Prevent,7,197.28,0.01,27.58,90.96
ORD104019,2024-09-24,Kristin Medina,USA,Clothing,Shirts,Shirts Some,5,620.77,0.21,49.82,235.6
ORD104020,2025-03-01,Thomas Watson,France,Electronics,Laptops,Laptops Strong,2,616.75,0.04,14.72,297.99
ORD104021,2024-08-02,Brian Wells,France,Clothing,Shirts,Shirts Theory,3,162.3,0.05,39.35,86.54
ORD104022,2024-10-23,Elizabeth Jones,USA,Home,Decor,Decor Agent,9,293.89,0.16,40.77,287.85
ORD104023,2025-06-15,Lisa Booker,France,Clothing,Shirts,Shirts No,5,774.88,0.24,20.66,619.77
ORD104024,2025-02-23,Stephanie Freeman,France,Electronics,Laptops,Laptops Civil,1,705.07,0.11,28.41,45.56
ORD104025,2023-08-19,Courtney Shields,UK,Clothing,Shoes,Shoes Movie,2,302.86,0.13,19.64,54.29
ORD104026,2025-02-17,Shawn Lee,Australia,Home,Furniture,Furniture Involve,6,575.53,0.29,27.47,337.3
ORD104027,2023-08-05,Jesse Nichols,UK,Home,Kitchen,Kitchen Shoulder,8,47.6,0.08,35.58,32.58
ORD104028,2025-01-23,James Brown,UK,Clothing,Shoes,Shoes Grow,3,841.23,0.04,45.54,638.83
ORD104029,2024-03-08,Michael Santiago,Germany,Home,Furniture,Furniture Ahead,8,898.94,0.22,34.09,1095.34
ORD104030,2024-07-25,Christina Marshall,UK,Electronics,Laptops,Laptops Spring,10,170.73,0.11,39.81,229.82
ORD104031,2024-11-21,Charles Hawkins,Germany,Home,Furniture,Furniture Eat,8,282.93,0.05,33.75,183.69
ORD104032,2023-08-30,Robyn Coffey,Canada,Electronics,Accessories,Accessories Financial,1,375.11,0.29,38.37,50.57
ORD104033,2023-07-14,Kelli Irwin,Canada,Electronics,Phones,Phones Above,2,125.31,0.04,14.16,18.84
ORD104034,2025-06-04,Martin Allen,USA,Home,Furniture,Furniture The,1,611.17,0.29,33.54,45.01
ORD104035,2023-11-24,Justin Hansen,Germany,Electronics,Laptops,Laptops Might,4,478.37,0.21,22.57,164.36
ORD104036,2024-02-24,Julian Maldonado Jr.,USA,Electronics,Laptops,Laptops Plan,6,742.03,0.1,15.82,814.6
ORD104037,2024-09-13,Stephanie Thompson,India,Clothing,Shoes,Shoes Alone,10,41.42,0.16,38.11,93.1
ORD104038,2024-05-07,Andrew Gomez,Germany,Home,Furniture,Furniture Eye,9,258.23,0.07,17.76,306.56
ORD104039,2023-11-07,Julie James,USA,Clothing,Shirts,Shirts May,10,917.44,0.17,40.32,701.25
ORD104040,2024-07-18,Christopher Lewis,India,Electronics,Laptops,Laptops From,9,989.4,0.21,6.74,1680.43
ORD104041,2025-02-11,Sonia Callahan,India,Clothing,Jackets,Jackets Central,7,266.7,0.07,49.27,174.65
ORD104042,2024-01-13,Austin Butler,UK,Clothing,Jackets,Jackets Begin,9,918.67,0.09,29.38,1530.8
ORD104043,2024-02-01,Christopher Oliver,France,Electronics,Laptops,Laptops Special,8,27.79,0.26,15.76,49.32
ORD104044,2023-09-14,John Jimenez,UK,Electronics,Laptops,Laptops Knowledge,4,475.77,0.25,16.3,90.09
ORD104045,2024-04-02,Michael Harrison,USA,Home,Decor,Decor President,10,79.86,0.18,15.05,102.56
ORD104046,2024-08-17,Donald Sullivan,UK,Clothing,Shoes,Shoes Somebody,10,816.39,0.04,38.13,1170.54
ORD104047,2024-06-18,Randy Holland,UK,Electronics,Phones,Phones Notice,5,689.27,0.23,37.36,640.48
ORD104048,2024-08-19,Daniel Bryan,Australia,Clothing,Shirts,Shirts Campaign,6,155.08,0.3,26.37,64.27
ORD104049,2023-10-04,Kathleen French,Germany,Clothing,Jackets,Jackets Born,4,432.68,0.09,37.07,286.32
ORD104050,2024-04-16,Krystal Hayes,France,Clothing,Shoes,Shoes Thus,5,689.32,0.05,36.6,959.06
ORD104051,2024-01-27,Adam Stewart,USA,Electronics,Laptops,Laptops Away,1,814.65,0.15,40.74,77.98
ORD104052,2024-03-20,Steven Fry Jr.,India,Home,Furniture,Furniture Once,4,744.33,0.27,17.41,375.74
ORD104053,2025-05-17,Jessica Huerta,Germany,Clothing,Jackets,Jackets Life,9,445.84,0.05,10.49,730.71
ORD104054,2024-04-06,Joanna Marshall,India,Clothing,Shoes,Shoes Arm,7,518.74,0.15,37.18,467.88
ORD104055,2024-07-04,Caitlin Summers,Canada,Clothing,Shirts,Shirts Ahead,4,548.53,0.17,42.38,146.67
ORD104056,2024-09-23,Jessica Martin,Germany,Electronics,Phones,Phones Behind,5,514.27,0.28,9.54,367.81
ORD104057,2024-07-09,Ashley Phillips,UK,Home,Furniture,Furniture Wear,5,269.49,0.1,42.44,314.28
ORD104058,2024-03-01,Joseph Wilson,UK,Electronics,Phones,Phones Do,5,478.49,0.18,7.31,401.02
ORD104059,2023-08-29,Anthony Herrera,France,Clothing,Shirts,Shirts However,5,397.34,0.11,16.53,375.43
ORD104060,2024-02-29,Samuel Bryan,Australia,Home,Decor,Decor Land,7,963.3,0.16,18.05,643.95
ORD104061,2023-11-25,Nicholas Maldonado,USA,Electronics,Laptops,Laptops Hotel,10,815.71,0.28,13.68,1677.4
ORD104062,2024-12-25,Kathleen Maldonado,USA,Electronics,Laptops,Laptops Investment,4,452.22,0.03,9.11,207.4
ORD104063,2024-04-27,Anthony Simpson,France,Electronics,Laptops,Laptops Wife,5,426.82,0.11,28.46,559.32
ORD104064,2024-04-29,Richard Perry,France,Electronics,Laptops,Laptops Force,10,302.89,0.27,7.94,368.11
ORD104065,2024-03-02,Lisa Bentley,USA,Electronics,Accessories,Accessories School,8,715.06,0.24,39.85,468.0
ORD104066,2023-08-17,Maria Bradley,Canada,Electronics,Phones,Phones Group,2,743.93,0.1,20.29,121.09
ORD104067,2024-02-05,Cameron Stokes,Canada,Electronics,Accessories,Accessories Thus,9,279.19,0.3,29.2,441.51
ORD104068,2023-09-22,Kayla Cook,Australia,Home,Furniture,Furniture Cut,1,287.39,0.12,29.84,23.86
ORD104069,2024-04-03,Anthony Johns,Australia,Electronics,Phones,Phones Letter,6,299.08,0.26,38.34,211.0
ORD104070,2024-09-06,Cathy Mitchell,Australia,Clothing,Shoes,Shoes Reality,7,727.48,0.11,18.19,1165.83
ORD104071,2024-03-16,Robert Duncan,France,Electronics,Laptops,Laptops Direction,9,264.82,0.19,41.1,429.03
ORD104072,2024-08-28,Donald Lawrence,India,Home,Furniture,Furniture Show,4,145.77,0.15,23.89,140.16
ORD104073,2024-07-25,Stuart Goodman,USA,Electronics,Laptops,Laptops Yes,3,441.76,0.06,49.98,230.71
ORD104074,2024-01-26,Lucas Howard,Australia,Home,Furniture,Furniture Nature,9,842.24,0.11,5.91,1247.97
ORD104075,2023-10-14,Joseph Tapia,India,Home,Kitchen,Kitchen Wonder,6,545.79,0.21,5.37,398.32
ORD104076,2024-07-06,Victoria Hughes,Canada,Home,Kitchen,Kitchen Factor,6,150.41,0.23,40.49,56.18
ORD104077,2023-09-28,Tyler Brooks,Australia,Electronics,Accessories,Accessories Hospital,3,718.17,0.13,38.16,386.72
ORD104078,2024-08-25,James Le,India,Home,Furniture,Furniture Society,7,400.09,0.12,49.75,616.95
ORD104079,2023-08-09,Mrs. Kimberly Collins,Australia,Electronics,Laptops,Laptops Chair,1,300.53,0.07,27.73,14.35
ORD104080,2025-03-16,Rita Hughes,Germany,Electronics,Phones,Phones Year,7,306.44,0.17,28.01,508.63
ORD104081,2024-11-14,Jennifer Wood,Canada,Electronics,Laptops,Laptops Clear,2,626.73,0.28,43.0,269.95
ORD104082,2023-11-22,Pamela Schwartz,Australia,Electronics,Laptops,Laptops My,7,978.53,0.22,16.1,1145.32
ORD104083,2025-03-04,Margaret Mccarthy,Germany,Home,Kitchen,Kitchen Page,4,851.66,0.23,46.94,362.55
ORD104084,2024-09-23,Julie Franklin,Canada,Clothing,Jackets,Jackets Police,10,77.17,0.05,11.97,66.74
ORD104085,2024-11-05,Patricia White,Canada,Home,Furniture,Furniture Someone,7,221.19,0.09,9.96,151.64
ORD104086,2023-09-19,Andrea Anderson,Australia,Electronics,Laptops,Laptops Set,10,267.12,0.11,5.72,320.01
ORD104087,2024-07-18,Krista Thomas,Germany,Home,Furniture,Furniture Thought,3,778.27,0.27,11.27,337.11
